debu total,tanggal,hari angka,hari,pukul
12.3,2013-10-10 20:00:00,3,Kamis,20
14.3,2013-10-10 21:00:00,3,Kamis,21
17.200000000000003,2013-10-10 22:00:00,3,Kamis,22
29.4,2013-10-10 23:00:00,3,Kamis,23
39.7,2013-10-11 00:00:00,4,Jumat,0
41.6,2013-10-11 01:00:00,4,Jumat,1
45.7,2013-10-11 02:00:00,4,Jumat,2
35.8,2013-10-11 03:00:00,4,Jumat,3
45.7,2013-10-11 04:00:00,4,Jumat,4
42.2,2013-10-11 05:00:00,4,Jumat,5
50.9,2013-10-11 06:00:00,4,Jumat,6
61.2,2013-10-11 07:00:00,4,Jumat,7
82.0,2013-10-11 08:00:00,4,Jumat,8
91.2,2013-10-11 09:00:00,4,Jumat,9
107.0,2013-10-11 10:00:00,4,Jumat,10
85.7,2013-10-11 11:00:00,4,Jumat,11
85.69999999999999,2013-10-11 12:00:00,4,Jumat,12
97.10000000000001,2013-10-11 13:00:00,4,Jumat,13
125.0,2013-10-11 14:00:00,4,Jumat,14
124.6,2013-10-11 15:00:00,4,Jumat,15
138.2,2013-10-11 16:00:00,4,Jumat,16
161.2,2013-10-11 17:00:00,4,Jumat,17
195.3,2013-10-11 18:00:00,4,Jumat,18
216.39999999999998,2013-10-11 19:00:00,4,Jumat,19
252.10000000000002,2013-10-11 20:00:00,4,Jumat,20
250.6,2013-10-11 21:00:00,4,Jumat,21
237.3,2013-10-11 22:00:00,4,Jumat,22
207.6,2013-10-11 23:00:00,4,Jumat,23
175.3,2013-10-12 00:00:00,5,Sabtu,0
161.4,2013-10-12 01:00:00,5,Sabtu,1
152.5,2013-10-12 02:00:00,5,Sabtu,2
141.1,2013-10-12 03:00:00,5,Sabtu,3
123.5,2013-10-12 04:00:00,5,Sabtu,4
128.0,2013-10-12 05:00:00,5,Sabtu,5
132.39999999999998,2013-10-12 06:00:00,5,Sabtu,6
124.4,2013-10-12 07:00:00,5,Sabtu,7
135.2,2013-10-12 08:00:00,5,Sabtu,8
140.7,2013-10-12 09:00:00,5,Sabtu,9
139.2,2013-10-12 10:00:00,5,Sabtu,10
116.0,2013-10-12 11:00:00,5,Sabtu,11
106.4,2013-10-12 12:00:00,5,Sabtu,12
96.5,2013-10-12 13:00:00,5,Sabtu,13
108.80000000000001,2013-10-12 14:00:00,5,Sabtu,14
114.4,2013-10-12 15:00:00,5,Sabtu,15
141.7,2013-10-12 16:00:00,5,Sabtu,16
166.7,2013-10-12 17:00:00,5,Sabtu,17
152.2,2013-10-12 18:00:00,5,Sabtu,18
152.1,2013-10-12 19:00:00,5,Sabtu,19
161.0,2013-10-12 20:00:00,5,Sabtu,20
178.89999999999998,2013-10-12 21:00:00,5,Sabtu,21
170.4,2013-10-12 22:00:00,5,Sabtu,22
148.3,2013-10-12 23:00:00,5,Sabtu,23
155.6,2013-10-13 00:00:00,6,Minggu,0
147.8,2013-10-13 01:00:00,6,Minggu,1
132.7,2013-10-13 02:00:00,6,Minggu,2
78.9,2013-10-13 03:00:00,6,Minggu,3
84.3,2013-10-13 04:00:00,6,Minggu,4
64.5,2013-10-13 05:00:00,6,Minggu,5
61.3,2013-10-13 06:00:00,6,Minggu,6
62.7,2013-10-13 07:00:00,6,Minggu,7
73.1,2013-10-13 08:00:00,6,Minggu,8
77.9,2013-10-13 09:00:00,6,Minggu,9
80.8,2013-10-13 10:00:00,6,Minggu,10
85.5,2013-10-13 11:00:00,6,Minggu,11
88.6,2013-10-13 12:00:00,6,Minggu,12
94.4,2013-10-13 13:00:00,6,Minggu,13
98.5,2013-10-13 14:00:00,6,Minggu,14
96.5,2013-10-13 15:00:00,6,Minggu,15
109.0,2013-10-13 16:00:00,6,Minggu,16
119.30000000000001,2013-10-13 17:00:00,6,Minggu,17
127.8,2013-10-13 18:00:00,6,Minggu,18
128.2,2013-10-13 19:00:00,6,Minggu,19
139.8,2013-10-13 20:00:00,6,Minggu,20
150.7,2013-10-13 21:00:00,6,Minggu,21
147.3,2013-10-13 22:00:00,6,Minggu,22
160.0,2013-10-13 23:00:00,6,Minggu,23
161.1,2013-10-14 00:00:00,0,Senin,0
139.6,2013-10-14 01:00:00,0,Senin,1
138.8,2013-10-14 02:00:00,0,Senin,2
135.7,2013-10-14 03:00:00,0,Senin,3
134.0,2013-10-14 04:00:00,0,Senin,4
132.0,2013-10-14 05:00:00,0,Senin,5
121.1,2013-10-14 06:00:00,0,Senin,6
111.7,2013-10-14 07:00:00,0,Senin,7
73.5,2013-10-14 08:00:00,0,Senin,8
42.6,2013-10-14 09:00:00,0,Senin,9
35.6,2013-10-14 10:00:00,0,Senin,10
30.2,2013-10-14 11:00:00,0,Senin,11
28.5,2013-10-14 12:00:00,0,Senin,12
20.2,2013-10-14 13:00:00,0,Senin,13
25.900000000000002,2013-10-14 14:00:00,0,Senin,14
23.8,2013-10-14 15:00:00,0,Senin,15
25.7,2013-10-14 16:00:00,0,Senin,16
30.2,2013-10-14 17:00:00,0,Senin,17
36.9,2013-10-14 18:00:00,0,Senin,18
36.9,2013-10-14 19:00:00,0,Senin,19
43.8,2013-10-14 20:00:00,0,Senin,20
68.8,2013-10-14 21:00:00,0,Senin,21
56.2,2013-10-14 22:00:00,0,Senin,22
43.3,2013-10-14 23:00:00,0,Senin,23
41.3,2013-10-15 00:00:00,1,Selasa,0
34.4,2013-10-15 01:00:00,1,Selasa,1
19.1,2013-10-15 02:00:00,1,Selasa,2
27.4,2013-10-15 03:00:00,1,Selasa,3
19.6,2013-10-15 04:00:00,1,Selasa,4
22.700000000000003,2013-10-15 05:00:00,1,Selasa,5
25.2,2013-10-15 06:00:00,1,Selasa,6
32.6,2013-10-15 07:00:00,1,Selasa,7
48.7,2013-10-15 08:00:00,1,Selasa,8
40.7,2013-10-15 09:00:00,1,Selasa,9
37.0,2013-10-15 10:00:00,1,Selasa,10
21.6,2013-10-15 11:00:00,1,Selasa,11
19.0,2013-10-15 12:00:00,1,Selasa,12
17.9,2013-10-15 13:00:00,1,Selasa,13
23.4,2013-10-15 14:00:00,1,Selasa,14
39.8,2013-10-15 15:00:00,1,Selasa,15
53.0,2013-10-15 16:00:00,1,Selasa,16
79.0,2013-10-15 17:00:00,1,Selasa,17
82.3,2013-10-15 18:00:00,1,Selasa,18
95.19999999999999,2013-10-15 19:00:00,1,Selasa,19
111.19999999999999,2013-10-15 20:00:00,1,Selasa,20
118.5,2013-10-15 21:00:00,1,Selasa,21
131.4,2013-10-15 22:00:00,1,Selasa,22
125.9,2013-10-15 23:00:00,1,Selasa,23
125.1,2013-10-16 00:00:00,2,Rabu,0
115.9,2013-10-16 01:00:00,2,Rabu,1
92.3,2013-10-16 02:00:00,2,Rabu,2
95.3,2013-10-16 03:00:00,2,Rabu,3
91.5,2013-10-16 04:00:00,2,Rabu,4
79.2,2013-10-16 05:00:00,2,Rabu,5
71.3,2013-10-16 06:00:00,2,Rabu,6
78.3,2013-10-16 07:00:00,2,Rabu,7
107.8,2013-10-16 08:00:00,2,Rabu,8
109.9,2013-10-16 09:00:00,2,Rabu,9
96.9,2013-10-16 10:00:00,2,Rabu,10
107.0,2013-10-16 11:00:00,2,Rabu,11
97.30000000000001,2013-10-16 12:00:00,2,Rabu,12
90.30000000000001,2013-10-16 13:00:00,2,Rabu,13
69.1,2013-10-16 14:00:00,2,Rabu,14
72.1,2013-10-16 15:00:00,2,Rabu,15
75.4,2013-10-16 16:00:00,2,Rabu,16
85.0,2013-10-16 17:00:00,2,Rabu,17
108.2,2013-10-16 18:00:00,2,Rabu,18
164.5,2013-10-16 19:00:00,2,Rabu,19
196.1,2013-10-16 20:00:00,2,Rabu,20
185.2,2013-10-16 21:00:00,2,Rabu,21
193.89999999999998,2013-10-16 22:00:00,2,Rabu,22
211.5,2013-10-16 23:00:00,2,Rabu,23
216.2,2013-10-17 00:00:00,3,Kamis,0
213.60000000000002,2013-10-17 01:00:00,3,Kamis,1
193.2,2013-10-17 02:00:00,3,Kamis,2
182.5,2013-10-17 03:00:00,3,Kamis,3
196.1,2013-10-17 04:00:00,3,Kamis,4
189.60000000000002,2013-10-17 05:00:00,3,Kamis,5
179.8,2013-10-17 06:00:00,3,Kamis,6
173.5,2013-10-17 07:00:00,3,Kamis,7
188.5,2013-10-17 08:00:00,3,Kamis,8
195.7,2013-10-17 09:00:00,3,Kamis,9
240.0,2013-10-17 10:00:00,3,Kamis,10
297.6,2013-10-17 11:00:00,3,Kamis,11
356.6,2013-10-17 12:00:00,3,Kamis,12
346.6,2013-10-17 13:00:00,3,Kamis,13
309.9,2013-10-17 14:00:00,3,Kamis,14
232.1,2013-10-17 15:00:00,3,Kamis,15
201.6,2013-10-17 16:00:00,3,Kamis,16
257.1,2013-10-17 17:00:00,3,Kamis,17
276.4,2013-10-17 18:00:00,3,Kamis,18
306.6,2013-10-17 19:00:00,3,Kamis,19
317.8,2013-10-17 20:00:00,3,Kamis,20
329.2,2013-10-17 21:00:00,3,Kamis,21
341.20000000000005,2013-10-17 22:00:00,3,Kamis,22
353.4,2013-10-17 23:00:00,3,Kamis,23
354.4,2013-10-18 00:00:00,4,Jumat,0
362.9,2013-10-18 01:00:00,4,Jumat,1
364.9,2013-10-18 02:00:00,4,Jumat,2
373.79999999999995,2013-10-18 03:00:00,4,Jumat,3
365.7,2013-10-18 04:00:00,4,Jumat,4
357.6,2013-10-18 05:00:00,4,Jumat,5
348.3,2013-10-18 06:00:00,4,Jumat,6
342.6,2013-10-18 07:00:00,4,Jumat,7
350.2,2013-10-18 08:00:00,4,Jumat,8
357.1,2013-10-18 09:00:00,4,Jumat,9
375.3,2013-10-18 10:00:00,4,Jumat,10
399.9,2013-10-18 11:00:00,4,Jumat,11
414.1,2013-10-18 12:00:00,4,Jumat,12
424.29999999999995,2013-10-18 13:00:00,4,Jumat,13
436.3,2013-10-18 14:00:00,4,Jumat,14
438.9,2013-10-18 15:00:00,4,Jumat,15
430.2,2013-10-18 16:00:00,4,Jumat,16
427.9,2013-10-18 17:00:00,4,Jumat,17
425.4,2013-10-18 18:00:00,4,Jumat,18
444.79999999999995,2013-10-18 19:00:00,4,Jumat,19
464.4,2013-10-18 20:00:00,4,Jumat,20
478.79999999999995,2013-10-18 21:00:00,4,Jumat,21
483.9,2013-10-18 22:00:00,4,Jumat,22
473.3,2013-10-18 23:00:00,4,Jumat,23
464.2,2013-10-19 00:00:00,5,Sabtu,0
464.20000000000005,2013-10-19 01:00:00,5,Sabtu,1
441.6,2013-10-19 02:00:00,5,Sabtu,2
401.7,2013-10-19 03:00:00,5,Sabtu,3
393.5,2013-10-19 04:00:00,5,Sabtu,4
223.29999999999998,2013-10-19 05:00:00,5,Sabtu,5
125.6,2013-10-19 06:00:00,5,Sabtu,6
64.5,2013-10-19 07:00:00,5,Sabtu,7
47.1,2013-10-19 08:00:00,5,Sabtu,8
36.5,2013-10-19 09:00:00,5,Sabtu,9
24.799999999999997,2013-10-19 10:00:00,5,Sabtu,10
21.299999999999997,2013-10-19 11:00:00,5,Sabtu,11
27.1,2013-10-19 12:00:00,5,Sabtu,12
29.1,2013-10-19 13:00:00,5,Sabtu,13
34.5,2013-10-19 14:00:00,5,Sabtu,14
31.5,2013-10-19 15:00:00,5,Sabtu,15
28.6,2013-10-19 16:00:00,5,Sabtu,16
27.400000000000002,2013-10-19 17:00:00,5,Sabtu,17
28.4,2013-10-19 18:00:00,5,Sabtu,18
29.3,2013-10-19 19:00:00,5,Sabtu,19
21.5,2013-10-19 20:00:00,5,Sabtu,20
16.799999999999997,2013-10-19 21:00:00,5,Sabtu,21
25.9,2013-10-19 22:00:00,5,Sabtu,22
29.3,2013-10-19 23:00:00,5,Sabtu,23
40.9,2013-10-20 00:00:00,6,Minggu,0
40.7,2013-10-20 01:00:00,6,Minggu,1
37.099999999999994,2013-10-20 02:00:00,6,Minggu,2
30.299999999999997,2013-10-20 03:00:00,6,Minggu,3
28.1,2013-10-20 04:00:00,6,Minggu,4
24.6,2013-10-20 05:00:00,6,Minggu,5
28.0,2013-10-20 06:00:00,6,Minggu,6
38.400000000000006,2013-10-20 07:00:00,6,Minggu,7
50.599999999999994,2013-10-20 08:00:00,6,Minggu,8
49.7,2013-10-20 09:00:00,6,Minggu,9
47.900000000000006,2013-10-20 10:00:00,6,Minggu,10
40.0,2013-10-20 11:00:00,6,Minggu,11
25.0,2013-10-20 12:00:00,6,Minggu,12
15.1,2013-10-20 13:00:00,6,Minggu,13
23.7,2013-10-20 14:00:00,6,Minggu,14
31.5,2013-10-20 15:00:00,6,Minggu,15
46.2,2013-10-20 16:00:00,6,Minggu,16
64.6,2013-10-20 17:00:00,6,Minggu,17
103.4,2013-10-20 18:00:00,6,Minggu,18
120.3,2013-10-20 19:00:00,6,Minggu,19
132.0,2013-10-20 20:00:00,6,Minggu,20
127.69999999999999,2013-10-20 21:00:00,6,Minggu,21
134.5,2013-10-20 22:00:00,6,Minggu,22
138.7,2013-10-20 23:00:00,6,Minggu,23
141.7,2013-10-21 00:00:00,0,Senin,0
136.5,2013-10-21 01:00:00,0,Senin,1
131.8,2013-10-21 02:00:00,0,Senin,2
130.7,2013-10-21 03:00:00,0,Senin,3
156.6,2013-10-21 04:00:00,0,Senin,4
167.5,2013-10-21 05:00:00,0,Senin,5
166.4,2013-10-21 06:00:00,0,Senin,6
160.3,2013-10-21 07:00:00,0,Senin,7
151.2,2013-10-21 08:00:00,0,Senin,8
158.8,2013-10-21 09:00:00,0,Senin,9
172.9,2013-10-21 10:00:00,0,Senin,10
204.10000000000002,2013-10-21 11:00:00,0,Senin,11
200.60000000000002,2013-10-21 12:00:00,0,Senin,12
200.4,2013-10-21 13:00:00,0,Senin,13
189.6,2013-10-21 14:00:00,0,Senin,14
182.0,2013-10-21 15:00:00,0,Senin,15
181.89999999999998,2013-10-21 16:00:00,0,Senin,16
163.0,2013-10-21 17:00:00,0,Senin,17
174.10000000000002,2013-10-21 18:00:00,0,Senin,18
192.5,2013-10-21 19:00:00,0,Senin,19
209.3,2013-10-21 20:00:00,0,Senin,20
220.2,2013-10-21 21:00:00,0,Senin,21
238.6,2013-10-21 22:00:00,0,Senin,22
242.6,2013-10-21 23:00:00,0,Senin,23
244.70000000000002,2013-10-22 00:00:00,1,Selasa,0
245.4,2013-10-22 01:00:00,1,Selasa,1
258.5,2013-10-22 02:00:00,1,Selasa,2
256.2,2013-10-22 03:00:00,1,Selasa,3
243.7,2013-10-22 04:00:00,1,Selasa,4
244.4,2013-10-22 05:00:00,1,Selasa,5
249.1,2013-10-22 06:00:00,1,Selasa,6
269.79999999999995,2013-10-22 07:00:00,1,Selasa,7
289.7,2013-10-22 08:00:00,1,Selasa,8
310.9,2013-10-22 09:00:00,1,Selasa,9
320.7,2013-10-22 10:00:00,1,Selasa,10
337.4,2013-10-22 11:00:00,1,Selasa,11
309.0,2013-10-22 12:00:00,1,Selasa,12
287.6,2013-10-22 13:00:00,1,Selasa,13
271.2,2013-10-22 14:00:00,1,Selasa,14
271.7,2013-10-22 15:00:00,1,Selasa,15
263.8,2013-10-22 16:00:00,1,Selasa,16
268.1,2013-10-22 17:00:00,1,Selasa,17
251.89999999999998,2013-10-22 18:00:00,1,Selasa,18
187.8,2013-10-22 19:00:00,1,Selasa,19
162.5,2013-10-22 20:00:00,1,Selasa,20
165.4,2013-10-22 21:00:00,1,Selasa,21
157.6,2013-10-22 22:00:00,1,Selasa,22
145.9,2013-10-22 23:00:00,1,Selasa,23
112.4,2013-10-23 00:00:00,2,Rabu,0
89.9,2013-10-23 01:00:00,2,Rabu,1
86.4,2013-10-23 02:00:00,2,Rabu,2
98.1,2013-10-23 03:00:00,2,Rabu,3
96.9,2013-10-23 04:00:00,2,Rabu,4
66.4,2013-10-23 05:00:00,2,Rabu,5
68.30000000000001,2013-10-23 06:00:00,2,Rabu,6
75.69999999999999,2013-10-23 07:00:00,2,Rabu,7
84.9,2013-10-23 08:00:00,2,Rabu,8
86.69999999999999,2013-10-23 09:00:00,2,Rabu,9
93.5,2013-10-23 10:00:00,2,Rabu,10
91.9,2013-10-23 11:00:00,2,Rabu,11
66.7,2013-10-23 12:00:00,2,Rabu,12
52.900000000000006,2013-10-23 13:00:00,2,Rabu,13
57.4,2013-10-23 14:00:00,2,Rabu,14
67.9,2013-10-23 15:00:00,2,Rabu,15
79.2,2013-10-23 16:00:00,2,Rabu,16
97.5,2013-10-23 17:00:00,2,Rabu,17
124.0,2013-10-23 18:00:00,2,Rabu,18
115.1,2013-10-23 19:00:00,2,Rabu,19
95.4,2013-10-23 20:00:00,2,Rabu,20
77.3,2013-10-23 21:00:00,2,Rabu,21
65.1,2013-10-23 22:00:00,2,Rabu,22
44.9,2013-10-23 23:00:00,2,Rabu,23
38.1,2013-10-24 00:00:00,3,Kamis,0
35.9,2013-10-24 01:00:00,3,Kamis,1
38.400000000000006,2013-10-24 02:00:00,3,Kamis,2
42.0,2013-10-24 03:00:00,3,Kamis,3
44.900000000000006,2013-10-24 04:00:00,3,Kamis,4
46.900000000000006,2013-10-24 05:00:00,3,Kamis,5
47.5,2013-10-24 06:00:00,3,Kamis,6
49.9,2013-10-24 07:00:00,3,Kamis,7
61.3,2013-10-24 08:00:00,3,Kamis,8
56.0,2013-10-24 09:00:00,3,Kamis,9
47.599999999999994,2013-10-24 10:00:00,3,Kamis,10
44.1,2013-10-24 11:00:00,3,Kamis,11
39.0,2013-10-24 12:00:00,3,Kamis,12
39.6,2013-10-24 13:00:00,3,Kamis,13
49.7,2013-10-24 14:00:00,3,Kamis,14
55.699999999999996,2013-10-24 15:00:00,3,Kamis,15
64.3,2013-10-24 16:00:00,3,Kamis,16
70.0,2013-10-24 17:00:00,3,Kamis,17
79.0,2013-10-24 18:00:00,3,Kamis,18
78.3,2013-10-24 19:00:00,3,Kamis,19
82.30000000000001,2013-10-24 20:00:00,3,Kamis,20
79.0,2013-10-24 21:00:00,3,Kamis,21
79.80000000000001,2013-10-24 22:00:00,3,Kamis,22
81.9,2013-10-24 23:00:00,3,Kamis,23
76.4,2013-10-25 00:00:00,4,Jumat,0
77.0,2013-10-25 01:00:00,4,Jumat,1
74.4,2013-10-25 02:00:00,4,Jumat,2
73.0,2013-10-25 03:00:00,4,Jumat,3
77.9,2013-10-25 04:00:00,4,Jumat,4
78.6,2013-10-25 05:00:00,4,Jumat,5
79.5,2013-10-25 06:00:00,4,Jumat,6
87.1,2013-10-25 07:00:00,4,Jumat,7
99.69999999999999,2013-10-25 08:00:00,4,Jumat,8
98.6,2013-10-25 09:00:00,4,Jumat,9
86.19999999999999,2013-10-25 10:00:00,4,Jumat,10
73.30000000000001,2013-10-25 11:00:00,4,Jumat,11
53.400000000000006,2013-10-25 12:00:00,4,Jumat,12
50.1,2013-10-25 13:00:00,4,Jumat,13
44.4,2013-10-25 14:00:00,4,Jumat,14
53.400000000000006,2013-10-25 15:00:00,4,Jumat,15
48.8,2013-10-25 16:00:00,4,Jumat,16
65.4,2013-10-25 17:00:00,4,Jumat,17
106.0,2013-10-25 18:00:00,4,Jumat,18
138.4,2013-10-25 19:00:00,4,Jumat,19
161.8,2013-10-25 20:00:00,4,Jumat,20
175.3,2013-10-25 21:00:00,4,Jumat,21
165.7,2013-10-25 22:00:00,4,Jumat,22
147.1,2013-10-25 23:00:00,4,Jumat,23
125.7,2013-10-26 00:00:00,5,Sabtu,0
104.3,2013-10-26 01:00:00,5,Sabtu,1
98.69999999999999,2013-10-26 02:00:00,5,Sabtu,2
96.1,2013-10-26 03:00:00,5,Sabtu,3
77.3,2013-10-26 04:00:00,5,Sabtu,4
75.0,2013-10-26 05:00:00,5,Sabtu,5
80.9,2013-10-26 06:00:00,5,Sabtu,6
95.6,2013-10-26 07:00:00,5,Sabtu,7
108.9,2013-10-26 08:00:00,5,Sabtu,8
108.1,2013-10-26 09:00:00,5,Sabtu,9
107.80000000000001,2013-10-26 10:00:00,5,Sabtu,10
110.80000000000001,2013-10-26 11:00:00,5,Sabtu,11
112.1,2013-10-26 12:00:00,5,Sabtu,12
111.60000000000001,2013-10-26 13:00:00,5,Sabtu,13
113.69999999999999,2013-10-26 14:00:00,5,Sabtu,14
111.0,2013-10-26 15:00:00,5,Sabtu,15
126.8,2013-10-26 16:00:00,5,Sabtu,16
134.5,2013-10-26 17:00:00,5,Sabtu,17
163.0,2013-10-26 18:00:00,5,Sabtu,18
197.3,2013-10-26 19:00:00,5,Sabtu,19
241.2,2013-10-26 20:00:00,5,Sabtu,20
261.9,2013-10-26 21:00:00,5,Sabtu,21
272.1,2013-10-26 22:00:00,5,Sabtu,22
278.5,2013-10-26 23:00:00,5,Sabtu,23
262.4,2013-10-27 00:00:00,6,Minggu,0
262.4,2013-10-27 01:00:00,6,Minggu,1
253.1,2013-10-27 02:00:00,6,Minggu,2
245.8,2013-10-27 03:00:00,6,Minggu,3
233.60000000000002,2013-10-27 04:00:00,6,Minggu,4
228.6,2013-10-27 05:00:00,6,Minggu,5
199.4,2013-10-27 06:00:00,6,Minggu,6
174.6,2013-10-27 07:00:00,6,Minggu,7
197.2,2013-10-27 08:00:00,6,Minggu,8
208.7,2013-10-27 09:00:00,6,Minggu,9
246.0,2013-10-27 10:00:00,6,Minggu,10
309.2,2013-10-27 11:00:00,6,Minggu,11
352.0,2013-10-27 12:00:00,6,Minggu,12
373.6,2013-10-27 13:00:00,6,Minggu,13
393.9,2013-10-27 14:00:00,6,Minggu,14
421.7,2013-10-27 15:00:00,6,Minggu,15
453.9,2013-10-27 16:00:00,6,Minggu,16
473.6,2013-10-27 17:00:00,6,Minggu,17
476.3,2013-10-27 18:00:00,6,Minggu,18
485.79999999999995,2013-10-27 19:00:00,6,Minggu,19
495.8,2013-10-27 20:00:00,6,Minggu,20
505.1,2013-10-27 21:00:00,6,Minggu,21
504.9,2013-10-27 22:00:00,6,Minggu,22
517.0,2013-10-27 23:00:00,6,Minggu,23
526.7,2013-10-28 00:00:00,0,Senin,0
509.40000000000003,2013-10-28 01:00:00,0,Senin,1
490.3,2013-10-28 02:00:00,0,Senin,2
470.3,2013-10-28 03:00:00,0,Senin,3
441.5,2013-10-28 04:00:00,0,Senin,4
422.8,2013-10-28 05:00:00,0,Senin,5
428.1,2013-10-28 06:00:00,0,Senin,6
433.1,2013-10-28 07:00:00,0,Senin,7
439.0,2013-10-28 08:00:00,0,Senin,8
459.0,2013-10-28 09:00:00,0,Senin,9
482.9,2013-10-28 10:00:00,0,Senin,10
483.29999999999995,2013-10-28 11:00:00,0,Senin,11
485.4,2013-10-28 12:00:00,0,Senin,12
500.40000000000003,2013-10-28 13:00:00,0,Senin,13
511.6,2013-10-28 14:00:00,0,Senin,14
519.6,2013-10-28 15:00:00,0,Senin,15
504.90000000000003,2013-10-28 16:00:00,0,Senin,16
533.3,2013-10-28 17:00:00,0,Senin,17
578.7,2013-10-28 18:00:00,0,Senin,18
600.7,2013-10-28 19:00:00,0,Senin,19
650.0,2013-10-28 20:00:00,0,Senin,20
637.0,2013-10-28 21:00:00,0,Senin,21
602.9000000000001,2013-10-28 22:00:00,0,Senin,22
576.5,2013-10-28 23:00:00,0,Senin,23
488.6,2013-10-29 00:00:00,1,Selasa,0
356.0,2013-10-29 01:00:00,1,Selasa,1
179.8,2013-10-29 02:00:00,1,Selasa,2
72.9,2013-10-29 03:00:00,1,Selasa,3
71.1,2013-10-29 04:00:00,1,Selasa,4
54.400000000000006,2013-10-29 05:00:00,1,Selasa,5
41.5,2013-10-29 06:00:00,1,Selasa,6
31.1,2013-10-29 07:00:00,1,Selasa,7
36.1,2013-10-29 08:00:00,1,Selasa,8
29.3,2013-10-29 09:00:00,1,Selasa,9
24.299999999999997,2013-10-29 10:00:00,1,Selasa,10
92.3,2013-10-29 11:00:00,1,Selasa,11
16.5,2013-10-29 12:00:00,1,Selasa,12
12.6,2013-10-29 13:00:00,1,Selasa,13
12.8,2013-10-29 14:00:00,1,Selasa,14
19.0,2013-10-29 15:00:00,1,Selasa,15
25.5,2013-10-29 16:00:00,1,Selasa,16
33.0,2013-10-29 17:00:00,1,Selasa,17
58.599999999999994,2013-10-29 18:00:00,1,Selasa,18
89.5,2013-10-29 19:00:00,1,Selasa,19
102.0,2013-10-29 20:00:00,1,Selasa,20
112.2,2013-10-29 21:00:00,1,Selasa,21
112.3,2013-10-29 22:00:00,1,Selasa,22
120.2,2013-10-29 23:00:00,1,Selasa,23
115.8,2013-10-30 00:00:00,2,Rabu,0
120.0,2013-10-30 01:00:00,2,Rabu,1
133.3,2013-10-30 02:00:00,2,Rabu,2
143.7,2013-10-30 03:00:00,2,Rabu,3
139.60000000000002,2013-10-30 04:00:00,2,Rabu,4
129.2,2013-10-30 05:00:00,2,Rabu,5
99.6,2013-10-30 06:00:00,2,Rabu,6
74.0,2013-10-30 07:00:00,2,Rabu,7
92.1,2013-10-30 08:00:00,2,Rabu,8
105.8,2013-10-30 09:00:00,2,Rabu,9
89.8,2013-10-30 10:00:00,2,Rabu,10
85.4,2013-10-30 11:00:00,2,Rabu,11
98.4,2013-10-30 12:00:00,2,Rabu,12
130.4,2013-10-30 13:00:00,2,Rabu,13
168.0,2013-10-30 14:00:00,2,Rabu,14
200.2,2013-10-30 15:00:00,2,Rabu,15
199.6,2013-10-30 16:00:00,2,Rabu,16
221.0,2013-10-30 17:00:00,2,Rabu,17
246.5,2013-10-30 18:00:00,2,Rabu,18
281.20000000000005,2013-10-30 19:00:00,2,Rabu,19
292.3,2013-10-30 20:00:00,2,Rabu,20
289.2,2013-10-30 21:00:00,2,Rabu,21
271.7,2013-10-30 22:00:00,2,Rabu,22
249.60000000000002,2013-10-30 23:00:00,2,Rabu,23
255.3,2013-10-31 00:00:00,3,Kamis,0
260.4,2013-10-31 01:00:00,3,Kamis,1
267.7,2013-10-31 02:00:00,3,Kamis,2
260.6,2013-10-31 03:00:00,3,Kamis,3
227.7,2013-10-31 04:00:00,3,Kamis,4
210.9,2013-10-31 05:00:00,3,Kamis,5
197.2,2013-10-31 06:00:00,3,Kamis,6
204.8,2013-10-31 07:00:00,3,Kamis,7
227.0,2013-10-31 08:00:00,3,Kamis,8
226.60000000000002,2013-10-31 09:00:00,3,Kamis,9
235.4,2013-10-31 10:00:00,3,Kamis,10
256.9,2013-10-31 11:00:00,3,Kamis,11
240.3,2013-10-31 12:00:00,3,Kamis,12
223.89999999999998,2013-10-31 13:00:00,3,Kamis,13
229.0,2013-10-31 14:00:00,3,Kamis,14
256.0,2013-10-31 15:00:00,3,Kamis,15
281.9,2013-10-31 16:00:00,3,Kamis,16
310.70000000000005,2013-10-31 17:00:00,3,Kamis,17
351.2,2013-10-31 18:00:00,3,Kamis,18
386.70000000000005,2013-10-31 19:00:00,3,Kamis,19
382.79999999999995,2013-10-31 20:00:00,3,Kamis,20
358.1,2013-10-31 21:00:00,3,Kamis,21
339.7,2013-10-31 22:00:00,3,Kamis,22
348.5,2013-10-31 23:00:00,3,Kamis,23
344.70000000000005,2013-11-01 00:00:00,4,Jumat,0
362.3,2013-11-01 01:00:00,4,Jumat,1
367.1,2013-11-01 02:00:00,4,Jumat,2
355.1,2013-11-01 03:00:00,4,Jumat,3
346.0,2013-11-01 04:00:00,4,Jumat,4
340.3,2013-11-01 05:00:00,4,Jumat,5
332.4,2013-11-01 06:00:00,4,Jumat,6
315.70000000000005,2013-11-01 07:00:00,4,Jumat,7
303.4,2013-11-01 08:00:00,4,Jumat,8
284.3,2013-11-01 09:00:00,4,Jumat,9
272.6,2013-11-01 10:00:00,4,Jumat,10
294.4,2013-11-01 11:00:00,4,Jumat,11
343.29999999999995,2013-11-01 12:00:00,4,Jumat,12
409.0,2013-11-01 13:00:00,4,Jumat,13
455.7,2013-11-01 14:00:00,4,Jumat,14
465.1,2013-11-01 15:00:00,4,Jumat,15
